anime_id,name,genre,type,episodes,rating,members,combined_features,weighted_features
953,Jyu Oh Sei,"['Action', 'Adventure', 'Drama', 'Mystery', 'Sci-Fi', 'Shoujo']",TV,11,7.41,44766,"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo TV 7.41","Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo TV Rating:54.908100000000005 Members:44766"
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,"['Comedy', 'School', 'Shoujo']",Special,1,7.41,41241,"Comedy, School, Shoujo Special 7.41","Comedy, School, Shoujo Special Rating:54.908100000000005 Members:41241"
147,Kimi ga Nozomu Eien,"['Drama', 'Romance', 'Slice of Life']",TV,14,7.41,90379,"Drama, Romance, Slice of Life TV 7.41","Drama, Romance, Slice of Life TV Rating:54.908100000000005 Members:90379"
16732,Kiniro Mosaic,"['Comedy', 'School', 'Slice of Life']",TV,12,7.41,78131,"Comedy, School, Slice of Life TV 7.41","Comedy, School, Slice of Life TV Rating:54.908100000000005 Members:78131"
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,"['Adventure', 'Shounen', 'Supernatural']",Movie,1,7.41,4425,"Adventure, Shounen, Supernatural Movie 7.41","Adventure, Shounen, Supernatural Movie Rating:54.908100000000005 Members:4425"
6299,Maria-sama ga Miteru 4th Specials,['Comedy'],Special,11,7.41,3659,Comedy Special 7.41,Comedy Special Rating:54.908100000000005 Members:3659
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,['Comedy'],TV,12,7.41,1123,Comedy TV 7.41,Comedy TV Rating:54.908100000000005 Members:1123
3225,Minami-ke Okawari,"['Comedy', 'School', 'Slice of Life']",TV,13,7.41,50837,"Comedy, School, Slice of Life TV 7.41","Comedy, School, Slice of Life TV Rating:54.908100000000005 Members:50837"
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,"['Action', 'Mecha', 'Sci-Fi', 'Space']",Movie,1,7.41,37069,"Action, Mecha, Sci-Fi, Space Movie 7.41","Action, Mecha, Sci-Fi, Space Movie Rating:54.908100000000005 Members:37069"
2926,Myself; Yourself,"['Drama', 'Romance', 'School']",TV,13,7.41,115075,"Drama, Romance, School TV 7.41","Drama, Romance, School TV Rating:54.908100000000005 Members:115075"
272,Noir,"['Action', 'Drama', 'Mystery']",TV,26,7.41,66036,"Action, Drama, Mystery TV 7.41","Action, Drama, Mystery TV Rating:54.908100000000005 Members:66036"
28683,One Piece: Episode of Alabasta - Prologue,"['Action', 'Adventure', 'Fantasy', 'Shounen']",OVA,1,7.41,4225,"Action, Adventure, Fantasy, Shounen OVA 7.41","Action, Adventure, Fantasy, Shounen OVA Rating:54.908100000000005 Members:4225"
326,Petshop of Horrors,"['Horror', 'Josei', 'Mystery', 'Supernatural']",TV,4,7.41,32696,"Horror, Josei, Mystery, Supernatural TV 7.41","Horror, Josei, Mystery, Supernatural TV Rating:54.908100000000005 Members:32696"
10711,Plastic Neesan,"['Comedy', 'School']",ONA,12,7.41,83977,"Comedy, School ONA 7.41","Comedy, School ONA Rating:54.908100000000005 Members:83977"
2744,Potemayo,"['Comedy', 'School', 'Seinen']",TV,12,7.41,11411,"Comedy, School, Seinen TV 7.41","Comedy, School, Seinen TV Rating:54.908100000000005 Members:11411"
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,"['Action', 'Fantasy', 'Magic', 'Shoujo']",Movie,1,7.41,2957,"Action, Fantasy, Magic, Shoujo Movie 7.41","Action, Fantasy, Magic, Shoujo Movie Rating:54.908100000000005 Members:2957"
1329,Rail of the Star: A True Story of Children,"['Drama', 'Historical']",Movie,1,7.41,1302,"Drama, Historical Movie 7.41","Drama, Historical Movie Rating:54.908100000000005 Members:1302"
2193,Saiunkoku Monogatari Soushuuhen,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical', 'Romance']",Special,9,7.41,3263,"Adventure, Comedy, Drama, Fantasy, Historical, Romance Special 7.41","Adventure, Comedy, Drama, Fantasy, Historical, Romance Special Rating:54.908100000000005 Members:3263"
22273,Selector Infected WIXOSS,"['Game', 'Psychological']",TV,12,7.41,80964,"Game, Psychological TV 7.41","Game, Psychological TV Rating:54.908100000000005 Members:80964"
868,Slayers Great,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",Movie,1,7.41,12760,"Adventure, Comedy, Fantasy, Magic, Shounen Movie 7.41","Adventure, Comedy, Fantasy, Magic, Shounen Movie Rating:54.908100000000005 Members:12760"
5226,Souten Kouro,"['Action', 'Adventure', 'Historical']",TV,26,7.41,9852,"Action, Adventure, Historical TV 7.41","Action, Adventure, Historical TV Rating:54.908100000000005 Members:9852"
15077,Tabisuru Nuigurumi: Traveling Daru,"['Kids', 'Slice of Life']",OVA,1,7.41,2565,"Kids, Slice of Life OVA 7.41","Kids, Slice of Life OVA Rating:54.908100000000005 Members:2565"
541,Tenchi Muyou! Ryououki 3rd Season,"['Action', 'Comedy', 'Harem', 'Sci-Fi', 'Shounen', 'Space']",OVA,6,7.41,12242,"Action, Comedy, Harem, Sci-Fi, Shounen, Space OVA 7.41","Action, Comedy, Harem, Sci-Fi, Shounen, Space OVA Rating:54.908100000000005 Members:12242"
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","['Comedy', 'Drama', 'Music']",Special,1,7.41,2602,"Comedy, Drama, Music Special 7.41","Comedy, Drama, Music Special Rating:54.908100000000005 Members:2602"
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"['Comedy', 'Romance', 'School', 'Super Power']",Special,6,7.4,19758,"Comedy, Romance, School, Super Power Special 7.4","Comedy, Romance, School, Super Power Special Rating:54.760000000000005 Members:19758"
5356,Canaan,"['Action', 'Seinen']",TV,13,7.4,123217,"Action, Seinen TV 7.4","Action, Seinen TV Rating:54.760000000000005 Members:123217"
15611,Cardfight!! Vanguard: Link Joker-hen,"['Action', 'Adventure', 'Demons', 'Game', 'Shounen']",TV,59,7.4,9075,"Action, Adventure, Demons, Game, Shounen TV 7.4","Action, Adventure, Demons, Game, Shounen TV Rating:54.760000000000005 Members:9075"
20479,Choujigen Game Neptune The Animation OVA,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",OVA,1,7.4,16067,"Action, Comedy, Fantasy, Sci-Fi OVA 7.4","Action, Comedy, Fantasy, Sci-Fi OVA Rating:54.760000000000005 Members:16067"
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,"['Comedy', 'Kids', 'Shounen']",Movie,1,7.4,704,"Comedy, Kids, Shounen Movie 7.4","Comedy, Kids, Shounen Movie Rating:54.760000000000005 Members:704"
2398,Digimon Adventure 02: Diablomon no Gyakushuu,"['Adventure', 'Comedy', 'Drama', 'Kids', 'Sci-Fi']",Movie,1,7.4,31961,"Adventure, Comedy, Drama, Kids, Sci-Fi Movie 7.4","Adventure, Comedy, Drama, Kids, Sci-Fi Movie Rating:54.760000000000005 Members:31961"
32410,Dimension W: W no Tobira Online,"['Sci-Fi', 'Seinen']",Special,Unknown,7.4,4799,"Sci-Fi, Seinen Special 7.4","Sci-Fi, Seinen Special Rating:54.760000000000005 Members:4799"
3727,Doraemon Movie 01: Nobita no Kyouryuu,"['Adventure', 'Comedy']",Movie,1,7.4,1773,"Adventure, Comedy Movie 7.4","Adventure, Comedy Movie Rating:54.760000000000005 Members:1773"
30694,Dragon Ball Super,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",TV,Unknown,7.4,111443,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power TV 7.4","Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power TV Rating:54.760000000000005 Members:111443"
12231,Dragon Ball: Episode of Bardock,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Sci-Fi', 'Shounen', 'Super Power']",Special,1,7.4,29030,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power Special 7.4","Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power Special Rating:54.760000000000005 Members:29030"
1906,Harukanaru Toki no Naka de: Maihitoyo,"['Drama', 'Fantasy', 'Historical', 'Magic', 'Romance', 'Shoujo', 'Supernatural']",Movie,1,7.4,4019,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural Movie 7.4","Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural Movie Rating:54.760000000000005 Members:4019"
1206,Ihatov Gensou: Kenji no Haru,"['Drama', 'Historical', 'Slice of Life']",Movie,1,7.4,3607,"Drama, Historical, Slice of Life Movie 7.4","Drama, Historical, Slice of Life Movie Rating:54.760000000000005 Members:3607"
940,Inukami!,"['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural']",TV,26,7.4,47882,"Comedy, Ecchi, Romance, Shounen, Supernatural TV 7.4","Comedy, Ecchi, Romance, Shounen, Supernatural TV Rating:54.760000000000005 Members:47882"
2808,Irregular Hunter X: The Day of Sigma,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,1,7.4,6348,"Action, Mecha, Sci-Fi, Shounen OVA 7.4","Action, Mecha, Sci-Fi, Shounen OVA Rating:54.760000000000005 Members:6348"
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,"['Drama', 'Magic', 'Shounen', 'Slice of Life']",TV,12,7.4,14911,"Drama, Magic, Shounen, Slice of Life TV 7.4","Drama, Magic, Shounen, Slice of Life TV Rating:54.760000000000005 Members:14911"
99,Mai-Otome,"['Comedy', 'Drama', 'Fantasy', 'Magic']",TV,26,7.4,36924,"Comedy, Drama, Fantasy, Magic TV 7.4","Comedy, Drama, Fantasy, Magic TV Rating:54.760000000000005 Members:36924"
1196,Masuda Kousuke Gekijou Gag Manga Biyori,"['Comedy', 'Parody']",TV,12,7.4,5423,"Comedy, Parody TV 7.4","Comedy, Parody TV Rating:54.760000000000005 Members:5423"
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"['Fantasy', 'Supernatural']",OVA,1,7.4,44450,"Fantasy, Supernatural OVA 7.4","Fantasy, Supernatural OVA Rating:54.760000000000005 Members:44450"
4062,Musashi no Ken,"['Shounen', 'Sports']",TV,72,7.4,971,"Shounen, Sports TV 7.4","Shounen, Sports TV Rating:54.760000000000005 Members:971"
5597,Natsu no Arashi!,"['Comedy', 'Romance', 'Supernatural']",TV,13,7.4,30098,"Comedy, Romance, Supernatural TV 7.4","Comedy, Romance, Supernatural TV Rating:54.760000000000005 Members:30098"
12467,Nazo no Kanojo X,"['Ecchi', 'Romance', 'School', 'Seinen']",TV,13,7.4,99788,"Ecchi, Romance, School, Seinen TV 7.4","Ecchi, Romance, School, Seinen TV Rating:54.760000000000005 Members:99788"
10928,Nogizaka Haruka no Himitsu: Finale,"['Comedy', 'Romance']",OVA,4,7.4,20660,"Comedy, Romance OVA 7.4","Comedy, Romance OVA Rating:54.760000000000005 Members:20660"
4114,Onegai My Melody: Kuru Kuru Shuffle!,"['Comedy', 'Fantasy', 'Magic']",TV,52,7.4,1962,"Comedy, Fantasy, Magic TV 7.4","Comedy, Fantasy, Magic TV Rating:54.760000000000005 Members:1962"
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Kids']",Movie,1,7.4,46887,"Action, Adventure, Drama, Fantasy, Kids Movie 7.4","Action, Adventure, Drama, Fantasy, Kids Movie Rating:54.760000000000005 Members:46887"
4921,Ramayana: The Legend of Prince Rama,['Adventure'],Movie,1,7.4,517,Adventure Movie 7.4,Adventure Movie Rating:54.760000000000005 Members:517
2111,Rockman.EXE Movie: Hikari to Yami no Program,"['Action', 'Adventure', 'Game', 'Kids']",Movie,1,7.4,2562,"Action, Adventure, Game, Kids Movie 7.4","Action, Adventure, Game, Kids Movie Rating:54.760000000000005 Members:2562"
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,"['Comedy', 'Harem', 'Parody', 'School']",OVA,1,7.4,11554,"Comedy, Harem, Parody, School OVA 7.4","Comedy, Harem, Parody, School OVA Rating:54.760000000000005 Members:11554"
4063,Sekirei,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Super Power']",TV,12,7.4,182713,"Action, Comedy, Ecchi, Harem, Super Power TV 7.4","Action, Comedy, Ecchi, Harem, Super Power TV Rating:54.760000000000005 Members:182713"
9355,Sekirei: Pure Engagement - Kanwa ni Dai,"['Comedy', 'Ecchi', 'Harem']",Special,1,7.4,26719,"Comedy, Ecchi, Harem Special 7.4","Comedy, Ecchi, Harem Special Rating:54.760000000000005 Members:26719"
9793,Senjou no Valkyria 3: Tagatame no Juusou,"['Action', 'Fantasy', 'Military']",OVA,2,7.4,9847,"Action, Fantasy, Military OVA 7.4","Action, Fantasy, Military OVA Rating:54.760000000000005 Members:9847"
6380,Tetsuwan Birdy Decode: The Cipher,"['Action', 'Comedy', 'Sci-Fi']",OVA,1,7.4,12944,"Action, Comedy, Sci-Fi OVA 7.4","Action, Comedy, Sci-Fi OVA Rating:54.760000000000005 Members:12944"
3089,The Sky Crawlers,"['Drama', 'Military']",Movie,1,7.4,32660,"Drama, Military Movie 7.4","Drama, Military Movie Rating:54.760000000000005 Members:32660"
944,The Third: Aoi Hitomi no Shoujo,"['Action', 'Adventure', 'Sci-Fi', 'Seinen']",TV,24,7.4,14304,"Action, Adventure, Sci-Fi, Seinen TV 7.4","Action, Adventure, Sci-Fi, Seinen TV Rating:54.760000000000005 Members:14304"
3457,Vampire Knight,"['Drama', 'Mystery', 'Romance', 'Shoujo', 'Supernatural', 'Vampire']",TV,13,7.4,286826,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire TV 7.4","Drama, Mystery, Romance, Shoujo, Supernatural, Vampire TV Rating:54.760000000000005 Members:286826"
935,Witchblade,"['Action', 'Sci-Fi', 'Super Power']",TV,24,7.4,64697,"Action, Sci-Fi, Super Power TV 7.4","Action, Sci-Fi, Super Power TV Rating:54.760000000000005 Members:64697"
14951,Wonderful Rush,['Music'],Music,1,7.4,6807,Music Music 7.4,Music Music Rating:54.760000000000005 Members:6807
92,After War Gundam X,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Space']",TV,39,7.39,19132,"Adventure, Drama, Mecha, Sci-Fi, Space TV 7.39","Adventure, Drama, Mecha, Sci-Fi, Space TV Rating:54.6121 Members:19132"
713,Air Movie,"['Drama', 'Romance', 'Supernatural']",Movie,1,7.39,44179,"Drama, Romance, Supernatural Movie 7.39","Drama, Romance, Supernatural Movie Rating:54.6121 Members:44179"
3006,Atashin&#039;chi,"['Comedy', 'Slice of Life']",TV,330,7.39,1524,"Comedy, Slice of Life TV 7.39","Comedy, Slice of Life TV Rating:54.6121 Members:1524"
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",OVA,3,7.39,4238,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo OVA 7.39","Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo OVA Rating:54.6121 Members:4238"
2675,Doraemon Movie 17: Nobita to Ginga Express,['Fantasy'],Movie,1,7.39,1342,Fantasy Movie 7.39,Fantasy Movie Rating:54.6121 Members:1342
2648,Doraemon: 2112-nen Doraemon Tanjou,"['Comedy', 'Fantasy', 'Kids']",Movie,1,7.39,1277,"Comedy, Fantasy, Kids Movie 7.39","Comedy, Fantasy, Kids Movie Rating:54.6121 Members:1277"
2634,Doraemon: Doraemon Comes Back,"['Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",Special,1,7.39,723,"Comedy, Fantasy, Kids, Sci-Fi, Shounen Special 7.39","Comedy, Fantasy, Kids, Sci-Fi, Shounen Special Rating:54.6121 Members:723"
4726,Druaga no Tou: The Sword of Uruk,"['Adventure', 'Fantasy']",TV,12,7.39,46237,"Adventure, Fantasy TV 7.39","Adventure, Fantasy TV Rating:54.6121 Members:46237"
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Slice of Life']",TV,10,7.39,42499,"Action, Comedy, Fantasy, Magic, Slice of Life TV 7.39","Action, Comedy, Fantasy, Magic, Slice of Life TV Rating:54.6121 Members:42499"
664,Fullmetal Alchemist: Reflections,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Military', 'Shounen']",Special,1,7.39,24987,"Adventure, Comedy, Drama, Fantasy, Military, Shounen Special 7.39","Adventure, Comedy, Drama, Fantasy, Military, Shounen Special Rating:54.6121 Members:24987"
3508,Genius Party,"['Action', 'Dementia', 'Fantasy', 'Mecha', 'Music', 'Psychological', 'Romance', 'Sci-Fi']",Movie,7,7.39,18612,"Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi Movie 7.39","Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi Movie Rating:54.6121 Members:18612"
6795,Genius Party Beyond,"['Dementia', 'Fantasy', 'Music', 'Sci-Fi']",Movie,5,7.39,10660,"Dementia, Fantasy, Music, Sci-Fi Movie 7.39","Dementia, Fantasy, Music, Sci-Fi Movie Rating:54.6121 Members:10660"
4639,Gosenzo-sama Banbanzai!,"['Comedy', 'Sci-Fi']",OVA,6,7.39,2095,"Comedy, Sci-Fi OVA 7.39","Comedy, Sci-Fi OVA Rating:54.6121 Members:2095"
386,H2,"['Comedy', 'Romance', 'Shounen', 'Sports']",TV,41,7.39,4450,"Comedy, Romance, Shounen, Sports TV 7.39","Comedy, Romance, Shounen, Sports TV Rating:54.6121 Members:4450"
1663,Haha wo Tazunete Sanzenri,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",TV,52,7.39,3685,"Adventure, Drama, Historical, Slice of Life TV 7.39","Adventure, Drama, Historical, Slice of Life TV Rating:54.6121 Members:3685"
3335,Haikara-san ga Tooru,"['Drama', 'Historical', 'Romance', 'Shoujo', 'Slice of Life']",TV,42,7.39,1155,"Drama, Historical, Romance, Shoujo, Slice of Life TV 7.39","Drama, Historical, Romance, Shoujo, Slice of Life TV Rating:54.6121 Members:1155"
13271,Hunter x Hunter Movie: Phantom Rouge,"['Action', 'Adventure', 'Shounen', 'Super Power']",Movie,1,7.39,44589,"Action, Adventure, Shounen, Super Power Movie 7.39","Action, Adventure, Shounen, Super Power Movie Rating:54.6121 Members:44589"
6980,Kaidan Restaurant,"['Horror', 'Kids', 'Mystery', 'Supernatural']",TV,23,7.39,9994,"Horror, Kids, Mystery, Supernatural TV 7.39","Horror, Kids, Mystery, Supernatural TV Rating:54.6121 Members:9994"
28623,Koutetsujou no Kabaneri,"['Action', 'Drama', 'Fantasy', 'Horror']",TV,12,7.39,253027,"Action, Drama, Fantasy, Horror TV 7.39","Action, Drama, Fantasy, Horror TV Rating:54.6121 Members:253027"
8068,Kuroshitsuji Picture Drama,"['Demons', 'Supernatural']",Special,1,7.39,12446,"Demons, Supernatural Special 7.39","Demons, Supernatural Special Rating:54.6121 Members:12446"
17247,Machine-Doll wa Kizutsukanai,"['Action', 'Ecchi', 'Fantasy', 'School', 'Seinen']",TV,12,7.39,136751,"Action, Ecchi, Fantasy, School, Seinen TV 7.39","Action, Ecchi, Fantasy, School, Seinen TV Rating:54.6121 Members:136751"
30307,Monster Musume no Iru Nichijou,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'Seinen']",TV,12,7.39,181845,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen TV 7.39","Comedy, Ecchi, Fantasy, Harem, Romance, Seinen TV Rating:54.6121 Members:181845"
6512,Nyan Koi!,"['Comedy', 'Harem', 'Romance']",TV,12,7.39,142264,"Comedy, Harem, Romance TV 7.39","Comedy, Harem, Romance TV Rating:54.6121 Members:142264"
8423,Ookiku Furikabutte: Natsu no Scorebook,"['Comedy', 'Sports']",OVA,2,7.39,2167,"Comedy, Sports OVA 7.39","Comedy, Sports OVA Rating:54.6121 Members:2167"
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"['Adventure', 'Comedy', 'Shounen']",Movie,1,7.39,13073,"Adventure, Comedy, Shounen Movie 7.39","Adventure, Comedy, Shounen Movie Rating:54.6121 Members:13073"
6713,Ranma ½: Nettou Uta Gassen,"['Comedy', 'Music']",OVA,2,7.39,3676,"Comedy, Music OVA 7.39","Comedy, Music OVA Rating:54.6121 Members:3676"
2486,Rumiko Takahashi Anthology,"['Comedy', 'Drama', 'Romance', 'Shounen', 'Slice of Life', 'Supernatural']",TV,13,7.39,3420,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural TV 7.39","Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural TV Rating:54.6121 Members:3420"
1231,Saber Marionette J to X,"['Action', 'Adventure', 'Comedy', 'Harem', 'Mecha', 'Sci-Fi']",TV,26,7.39,8862,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi TV 7.39","Action, Adventure, Comedy, Harem, Mecha, Sci-Fi TV Rating:54.6121 Members:8862"
16694,Sankarea: Wagahai mo... Zombie de Aru...,"['Comedy', 'Ecchi', 'Horror', 'Romance', 'Shounen', 'Supernatural']",Special,1,7.39,36573,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural Special 7.39","Comedy, Ecchi, Horror, Romance, Shounen, Supernatural Special Rating:54.6121 Members:36573"
3861,Shaman King Specials,"['Action', 'Comedy', 'Shounen', 'Supernatural']",Special,5,7.39,12148,"Action, Comedy, Shounen, Supernatural Special 7.39","Action, Comedy, Shounen, Supernatural Special Rating:54.6121 Members:12148"
536,Slayers: The Motion Picture,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",Movie,1,7.39,16046,"Adventure, Comedy, Fantasy, Magic, Shounen Movie 7.39","Adventure, Comedy, Fantasy, Magic, Shounen Movie Rating:54.6121 Members:16046"
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"['Action', 'Comedy', 'Harem', 'Sci-Fi', 'Shounen', 'Space']",OVA,1,7.39,6870,"Action, Comedy, Harem, Sci-Fi, Shounen, Space OVA 7.39","Action, Comedy, Harem, Sci-Fi, Shounen, Space OVA Rating:54.6121 Members:6870"
7861,The Rose and Women of Versailles,"['Adventure', 'Comedy', 'Drama', 'Historical', 'Romance', 'Shoujo']",Special,1,7.39,1628,"Adventure, Comedy, Drama, Historical, Romance, Shoujo Special 7.39","Adventure, Comedy, Drama, Historical, Romance, Shoujo Special Rating:54.6121 Members:1628"
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Shounen']",Movie,1,7.39,33633,"Action, Adventure, Drama, Fantasy, Shounen Movie 7.39","Action, Adventure, Drama, Fantasy, Shounen Movie Rating:54.6121 Members:33633"
306,Abenobashi Mahou☆Shoutengai,"['Comedy', 'Ecchi', 'Fantasy', 'Parody']",TV,13,7.38,47752,"Comedy, Ecchi, Fantasy, Parody TV 7.38","Comedy, Ecchi, Fantasy, Parody TV Rating:54.4644 Members:47752"
